index,name,country,latitude,longitude
2367,Hamilton,US,40.194754,-74.634226
2368,Santa Ana,US,33.737285,-117.915302
2369,Chilton,US,44.023831,-88.139233
2370,Shrewsbury,US,39.768085,-76.66809
2371,Fredericksburg,US,38.283996,-77.438543
2372,Escanaba,US,45.7524691,-87.0827258
2373,Brea,US,33.9135102,-117.8653504
2374,Phoenix,US,33.478722,-112.000982
2375,Porter Ranch,US,34.2776293,-118.5669947
2376,San Clemente,US,33.455717,-117.606181
2377,Mill Hall,US,41.116694,-77.480536
2378,Mohegan Lake,US,41.310524,-73.8667982
2379,Beloit,US,42.526467,-88.986166
2380,Virginia Beach,US,36.794051,-76.122735
2381,Rutland,US,43.60535,-72.9805387
2382,Gulf Breeze,US,30.387078,-87.065615
2383,Dothan,US,31.178814,-85.404472
2384,Saint Clair,US,40.727479,-76.19003
2385,Tulare,US,36.228605,-119.328986
2386,Eugene,US,44.090731,-123.093449
2387,Redding,US,40.583976,-122.34324
2388,Clarion,US,41.188708,-79.396144
2389,Spokane Valley,US,47.666892,-117.191347
2390,Ottawa,US,41.034183,-84.034721
2391,Marinette,US,45.0739,-87.656014
2392,Alliance,US,40.900025,-81.160834
2393,Portage,US,41.547802,-87.178959
2394,Orange,US,33.8280351,-117.8385642
2395,South Williamson,US,37.6589268,-82.2710556
2396,Pittston,US,41.315535,-75.759593
2397,Monticello,US,41.666909,-74.679828
2398,Spokane,US,47.741455,-117.402109
2399,Mount Airy,US,39.367014,-77.162379
2400,Vancouver,US,45.6239,-122.562
2401,Portland,US,45.491296,-122.574818
2402,Windsor,US,38.528764,-122.79005
2403,Avondale,US,33.459141,-112.3381
2404,Arroyo Grande,US,35.1289517,-120.5977084
2405,New Castle,US,39.653574,-75.621829
2406,Berlin,US,38.339359,-75.162617
2407,Sterling Heights,US,42.538338,-83.032619
2408,Goodland,US,39.334287,-101.7285
2409,Sterling Heights,US,42.621319,-83.054472
2410,Erie,US,42.0679412,-80.1958952
2411,Paoli,US,38.565342,-86.467916
2412,Luray,US,38.662488,-78.493811
2413,Madison Heights,US,37.461433,-79.115598
2414,Charles Town,US,39.300311,-77.827361
2415,Panorama City,US,34.222633,-118.449536
2416,Grandville,US,42.88148,-85.780604
2417,Bakersfield,US,35.386354,-119.095662
2418,Ledgewood,US,40.873613,-74.653315
2419,Waverly,US,39.110636,-82.999445
2420,Carlisle,US,40.189328,-77.194327
2421,Conway,US,35.072895,-92.495185
2422,Federal Way,US,47.321787,-122.30978
2423,Chadron,US,42.8270741,-103.0221246
2424,Cockeysville,US,39.47064,-76.643297
2425,Clinton,US,34.988378,-78.352027
2426,Camillus,US,43.037822,-76.272331
2427,Clinton,US,40.6284856,-74.9213196
2428,Tucker,US,33.855743,-84.205036
2429,Uniondale,US,40.695901,-73.578063
2430,Stratford,US,41.2013398,-73.1187591
2431,North Versailles,US,40.387242,-79.824695
2432,Cheektowaga,US,42.910469,-78.743309
2433,Cabot,US,34.976507,-92.040706
2434,Hillsboro,US,45.515722,-122.89821
2435,North Las Vegas,US,36.2367313,-115.1681177
2436,Las Vegas,US,36.022978,-115.124252
2437,Pembroke Pines,US,26.005779,-80.389542
2438,Lynnwood,US,47.848617,-122.252455
2439,Marysville,US,48.0789466,-122.1885064
2440,Cross Lanes,US,38.411369,-81.807563
2441,Cranberry,US,41.348945,-79.718049
2442,Mount Vernon,US,48.441695,-122.346325
2443,Chesterfield,US,38.665861,-90.591551
2444,Newton,US,41.069708,-74.738846
2445,San Antonio,US,29.564468,-98.596047
2446,Sacramento,US,38.635584,-121.506013
2447,Miles City,US,46.403585,-105.818621
2448,Gallipolis,US,38.821547,-82.171727
2449,Polson,US,47.6843052,-114.1206899
2450,Gibsonia,US,40.623175,-79.946528
2451,Lakewood,US,33.830338,-118.15857
2452,El Paso,US,31.755778,-106.270893
2453,Logan,US,37.860092,-82.044407
2454,Temple,US,40.41759,-75.920373
2455,O Fallon,US,38.7940705,-90.7026231
2456,Bucyrus,US,40.810114,-82.946237
2457,Valdosta,US,30.880763,-83.287605
2458,Winnemucca,US,40.953301,-117.745885
2459,Midland,US,43.661521,-84.238083
2460,Hastings,US,42.647805,-85.32049
2461,Commerce,US,42.5595619,-83.4429342
2462,Live Oak,US,30.324465,-82.963965
2463,Carrollton,US,32.982646,-96.910225
2464,Lexington,US,37.979363,-84.531084
2465,Tampa,US,28.068243,-82.428195
2466,Simi Valley,US,34.282111,-118.79216
2467,Mount Pleasant,US,40.127905,-79.544724
2468,Whitinsville,US,42.107667,-71.700081
2469,Jesup,US,31.615935,-81.871807
2470,Livonia,US,42.36642,-83.336402
2471,Phoenix,US,33.566489,-112.072193
2472,Piscataway,US,40.554659,-74.441208
2473,Gorham,US,44.426709,-71.194051
2474,Huntington Beach,US,33.700181,-117.985512
2475,Ashland,US,38.388444,-82.7113
2476,Monroe,US,41.316942,-74.148316
2477,Gilford,US,43.5668817,-71.4389761
2478,Woodbury,US,44.946338,-92.896855
2479,Allentown,US,40.553855,-75.578777
2480,Apple Valley,US,44.734376,-93.224698
2481,Blackstone,US,37.060797,-78.004293
2482,Saginaw,US,43.433738,-84.031192
2483,Woodstock,US,38.868883,-78.531125
2484,Pearisburg,US,37.3294193,-80.7085388
2485,San Leandro,US,37.714599,-122.177691
2486,Irving,US,32.920578,-96.967644
2487,Grants,US,35.12473,-107.825679
2488,Salem,US,42.4943905,-70.9354387
2489,Philadelphia,US,40.083269,-74.962859
2490,Espanola,US,36.015446,-106.067639
2491,Manville,US,40.546574,-74.58374
2492,Portales,US,34.198144,-103.31911
2493,Tompkinsville,US,36.723832,-85.685385
2494,Falmouth,US,43.720249,-70.235287
2495,North Reading,US,42.570503,-71.113093
2496,Covington,US,37.767378,-79.990957
2497,West Bend,US,43.395589,-88.197115
2498,Chandler,US,33.303752,-111.947348
2499,Ebensburg,US,40.475399,-78.750382
2500,Slidell,US,30.308225,-89.828891
2501,Punxsutawney,US,40.927754,-78.980652
2502,Sturtevant,US,42.694387,-87.866846
2503,Dallas,US,32.793803,-96.689232
2504,Columbus,US,39.88936,-83.001311
2505,Chandler,US,33.289278,-111.838011
2506,Spring,US,30.1211321,-95.4328024
2507,Lamar,US,38.086806,-102.602019
2508,Greenville,US,41.415526,-80.358976
2509,Mishawaka,US,41.7150018,-86.1812376
2510,Elkhart,US,41.72195,-85.978848
2511,South Bend,US,41.727519,-86.293116
2512,Berlin,US,44.2161046,-72.5656662
2513,Hadley,US,42.354638,-72.552232
2514,Littleton,US,44.304654,-71.798527
2515,Bentonville,US,36.3342,-94.197125
2516,Greer,US,34.944079,-82.206339
2517,New Martinsville,US,39.656581,-80.859604
2518,Bentonville,US,36.372286,-94.189049
2519,Tyler,US,32.275089,-95.310407
2520,Fresno,US,36.778967,-119.756212
2521,Chesterfield,US,42.634814,-82.85275
2522,Madison,US,34.683846,-86.741089
2523,New Albany,US,38.319427,-85.818345
2524,Clermont,US,28.529979,-81.731337
2525,Kirkwood,US,38.563071,-90.402996
2526,Moorefield,US,39.084767,-78.958862
2527,Fenton,US,42.792319,-83.744349
2528,Gainesville,US,34.321869,-83.834674
2529,Florence,US,34.155229,-79.764058
2530,White Lake,US,42.660563,-83.467685
2531,Antioch,US,37.96348,-121.761615
2532,Nixa,US,37.0611436,-93.2988772
2533,Randleman,US,35.819671,-79.822953
2534,Franklin,US,36.669841,-76.95532
2535,Temecula,US,33.480162,-117.094503
2536,Kodiak,US,57.811914,-152.365176
2537,Harvey,US,29.8954086,-90.0572738
2538,Ketchikan,US,55.375474,-131.720399
2539,Myrtle Beach,US,33.702814,-78.912123
2540,Birmingham,US,33.638953,-86.629165
2541,Hattiesburg,US,31.308424,-89.321255
2542,Diberville,US,30.456509,-88.895194
2543,Spencer,US,43.125152,-95.152506
2544,Houston,US,29.676877,-95.457502
2545,Cedar Rapids,US,41.946689,-91.718565
2546,Cayey,PR,18.122469,-66.133854
2547,Bristol,US,41.697557,-72.897663
2548,Madison,US,32.467307,-90.134679
2549,Fairbanks,US,64.856378,-147.689549
2550,Sumiton,US,33.745493,-87.041799
2551,Lewis Center,US,40.16509,-83.015842
2552,Pasadena,US,29.693435,-95.210378
2553,Reynoldsburg,US,39.939048,-82.785025
2554,Fort Collins,US,40.586243,-105.054716
2555,Decatur,US,39.818476,-88.883133
2556,Florida City,US,25.4576229,-80.4731368
2557,Tarboro,US,35.883283,-77.545274
2558,Gainesville,US,34.2801955,-83.8752864
2559,Perry,US,32.472626,-83.739099
2560,Norman,US,35.226725,-97.420395
2561,Tampa,US,28.155373,-82.356616
2562,Sacramento,US,38.499441,-121.433569
2563,Bentonville,US,36.354297,-94.171075
2564,Villa Rica,US,33.720124,-84.934926
2565,Bay Minette,US,30.886011,-87.790076
2566,Springdale,US,36.173364,-94.162507
2567,Sherwood,US,34.83526,-92.233136
2568,Fort Smith,US,35.364078,-94.37876
2569,Warwick,US,41.7192533,-71.4796035
2570,Gulf Shores,US,30.267427,-87.686198
2571,Fayetteville,US,36.089556,-94.12304
2572,Englewood,US,39.656168,-104.994756
2573,Spruce Pine,US,35.871161,-82.044367
2574,Commerce City,US,39.804518,-104.928081
2575,Waynesboro,US,33.107622,-82.024684
2576,Murfreesboro,US,35.878349,-86.382799
2577,Flowood,US,32.350704,-90.023756
2578,Frederick,US,39.446006,-77.387222
2579,Jackson,US,31.559638,-87.875509
2580,Plymouth,US,43.768968,-71.742252
2581,Fairlawn,US,37.152359,-80.584909
2582,Donna,US,26.1832411,-98.0384441
2583,Pounding Mill,US,37.065436,-81.731763
2584,Los Fresnos,US,26.074583,-97.491285
2585,Altoona,US,41.647019,-93.504868
2586,Scottsdale,US,33.624679,-111.893377
2587,Mesa,US,33.449105,-111.733671
2588,San Antonio,US,29.507595,-98.374863
2589,Mesa,US,33.380445,-111.802765
2590,Clayton,US,34.859781,-83.404242
2591,Monticello,US,40.7479,-86.781523
2592,Southport,US,33.942955,-78.032339
2593,Lagrange,US,33.0405288,-85.0122579
2594,Dublin,US,40.123497,-83.087084
2595,Coolidge,US,33.000049,-111.520207
2596,Mountain Home,US,43.1366956,-115.6679356
2597,Nampa,US,43.548914,-116.569909
2598,Surprise,US,33.642779,-112.358141
2599,Caldwell,US,43.631125,-116.646208
2600,Lexington,US,38.069978,-84.480507
2601,Beatrice,US,40.303688,-96.744313
2602,Victor,US,43.015934,-77.436261
2603,Avon,US,39.766292,-86.35472
2604,Georgetown,US,38.702618,-75.404416
2605,Indianapolis,US,39.887629,-86.118971
2606,Brownsburg,US,39.859194,-86.39654
2607,Wayne,US,38.256797,-82.429866
2608,Kernersville,US,36.110139,-80.102348
2609,Boynton Beach,US,26.529016,-80.095769
2610,Ephraim,US,39.37385,-111.589816
2611,Oldsmar,US,28.043587,-82.673579
2612,Clinton,US,38.772247,-76.889544
2613,Ashland,US,37.755204,-77.459698
2614,Sturbridge,US,42.128106,-72.059988
2615,Albany,US,31.583836,-84.218466
2616,Oklahoma City,US,35.526356,-97.53971
2617,Boiling Springs,US,35.0525795,-81.9856878
2618,Midlothian,US,37.431919,-77.621472
2619,Harrisonburg,US,38.433418,-78.910233
2620,Emporia,US,36.7073486,-77.544623
2621,Spencer,US,38.797766,-81.35037
2622,Buckhannon,US,38.998038,-80.234958
2623,Rochester,US,43.986706,-92.459468
2624,Marshfield,US,44.686521,-90.154602
2625,Athens,US,33.934232,-83.30886
2626,Rolling Meadows,US,42.053598,-88.000247
2627,Niles,US,42.014975,-87.768713
2628,Lansing,US,41.574788,-87.555088
2629,Hammond,US,41.569186,-87.482627
2630,Edmond,US,35.665621,-97.512067
2631,Bluffton,US,40.772792,-85.168326
2632,Worthington,US,43.636684,-95.601827
2633,Walker,US,30.476454,-90.859838
2634,Richmond,US,37.531971,-77.531673
2635,Old Bridge,US,40.447889,-74.30088
2636,Parkersburg,US,39.21578,-81.548619
2637,Coralville,US,41.697598,-91.612425
2638,Coachella,US,33.698811,-116.215202
2639,Milwaukee,US,42.983582,-87.950503
2640,Eddystone,US,39.863664,-75.340694
2641,Jerome,US,42.694054,-114.515088
2642,Hialeah,US,25.858519,-80.3255
2643,Grafton,US,39.358593,-79.996556
2644,Hardeeville,US,32.311011,-80.978396
2645,San Antonio,US,29.518152,-98.661093
2646,Springfield,US,37.196415,-93.296293
2647,Fuquay Varina,US,35.59474,-78.781156
2648,Henderson,US,36.060452,-115.033216
2649,Lumberton,US,39.977436,-74.768533
2650,Corona,US,33.846009,-117.541261
2651,Summerfield,US,28.962586,-81.96487
2652,Brunswick,US,31.193456,-81.487474
2653,Siler City,US,35.732122,-79.428301
2654,Clifton Park,US,42.846925,-73.74784
2655,Bellevue,US,41.155655,-95.936667
2656,Mason,US,39.010434,-82.0343166
2657,Olive Branch,US,34.965043,-89.849695
2658,Moundsville,US,39.926686,-80.74758
2659,Hampstead,US,39.636036,-76.869339
2660,Lisbon,US,41.583495,-71.98949
2661,La Plata,US,38.550627,-76.982551
2662,Shawnee,US,39.012076,-94.772878
2663,Statesboro,US,32.411345,-81.768958
2664,Kansas City,US,39.250489,-94.654535
2665,Oak Grove,US,39.014136,-94.122174
2666,Pooler,US,32.143954,-81.243874
2667,Rochester,US,43.133781,-77.688947
2668,Meridian,US,43.618101,-116.343373
2669,Boise,US,43.66992,-116.283599
2670,San Antonio,US,29.500938,-98.704755
2671,Okemos,US,42.72877,-84.407025
2672,Lansing,US,42.765823,-84.521705
2673,Lansing,US,42.738214,-84.675623
2674,Spokane,US,47.69912,-117.445813
2675,Belleville,US,42.225518,-83.488377
2676,Myrtle Beach,US,33.717465,-78.856676
2677,Edmond,US,35.654025,-97.463461
2678,Glenville,US,42.84173,-73.944171
2679,Cinnaminson,US,40.007816,-74.980895
2680,Troy,US,42.544286,-83.172576
2681,Oklahoma City,US,35.582485,-97.639996
2682,Tulsa,US,36.044977,-95.903172
2683,Oklahoma City,US,35.364395,-97.531285
2684,Kissimmee,US,28.3438221,-81.3860316
2685,Maple Grove,US,45.126054,-93.494365
2686,Warr Acres,US,35.538043,-97.62107
2687,Plano,US,33.097285,-96.799642
2688,Las Vegas,US,36.271563,-115.271015
2689,Pico Rivera,US,33.985005,-118.105078
2690,Newport,US,41.5110908,-71.31653
2691,Myrtle Beach,US,33.6325865,-78.9613536
2692,Macon,US,32.882928,-83.759967
2693,Palmyra,US,40.322978,-76.562621
2694,Clinton,US,41.8186521,-90.2426849
2695,Odessa,US,31.856501,-102.4105268
2696,Parker,US,39.513909,-104.768366
2697,Independence,US,37.222679,-95.74349
2698,Oakland,US,39.422278,-79.391102
2699,Avon,US,41.810565,-72.853767
2700,Rocky Hill,US,41.679131,-72.657462
2701,Northampton,US,42.341605,-72.643749
2702,Chelmsford,US,42.6228533,-71.360693
2703,Brockton,US,42.0980861,-71.0567099
2704,Framingham,US,42.300898,-71.399512
2705,Suffern,US,41.113316,-74.107074
2706,Miami Gardens,US,25.926748,-80.262238
2707,Riverhead,US,40.92474,-72.711673
2708,Corry,US,41.934047,-79.61228
2709,Biscoe,US,35.357235,-79.797888
2710,Salem,US,40.899615,-80.817636
2711,Old Saybrook,US,41.296828,-72.38155
2712,Southington,US,41.623078,-72.869537
2713,Central Square,US,43.29137,-76.127475
2714,Taylor,US,42.2537711,-83.265794
2715,Massillon,US,40.765473,-81.522918
2716,East Setauket,US,40.903048,-73.078212
2717,Boutte,US,29.904678,-90.372369
2718,East Meadow,US,40.726907,-73.543756
2719,Allen,US,33.119662,-96.672346
2720,Orange Park,US,30.098928,-81.707294
2721,Islandia,US,40.800592,-73.178586
2722,Harrisville,US,41.269567,-111.97302
2723,Monroe,US,32.5249911,-92.0677469
2724,Tucson,US,32.344184,-111.016194
2725,Albuquerque,US,35.110211,-106.700726
2726,Napa,US,38.309011,-122.283328
2727,Plano,US,33.055436,-96.767634
2728,Wood Village,US,45.541121,-122.420703
2729,Billings,US,45.82902,-108.467332
2730,Goose Creek,US,33.033723,-80.064175
2731,Hope Mills,US,34.980094,-78.965033
2732,Tamarac,US,26.208986,-80.270275
2733,Knoxville,US,35.90005,-84.147583
2734,Salisbury,US,38.3283334,-75.6104357
2735,Hibbing,US,47.397667,-92.960236
2736,Knoxville,US,41.304907,-93.106041
2737,Milwaukee,US,43.1222318,-88.0414823
2738,Paris,US,39.601791,-87.681094
2739,Princeton,US,37.359532,-81.043891
2740,West Monroe,US,32.514938,-92.189444
2741,Richland,US,32.219905,-90.151335
2742,Deland,US,29.012008,-81.301391
2743,Alpharetta,US,34.093816,-84.274352
2744,Lafayette,US,30.178017,-92.006138
2745,Parkesburg,US,39.979913,-75.933743
2746,Santa Fe Springs,US,33.940766,-118.049799
2747,Vancouver,US,45.686816,-122.662799
2748,Lancaster,US,34.692518,-118.097675
2749,Fort Lauderdale,US,26.119082,-80.175083
2750,Palmdale,US,34.556809,-118.042273
2751,Swansea,US,41.754383,-71.219806
2752,Norwalk,US,41.159154,-73.417392
2753,Murrieta,US,33.552575,-117.192629
2754,Kansas City,US,38.885051,-94.604949
2755,Roseville,US,42.5081981,-82.9258292
2756,Detroit Lakes,US,46.825569,-95.877746
2757,Pompano Beach,US,26.22791,-80.155019
2758,Shorewood,US,41.547297,-88.203464
2759,Newington,US,41.663123,-72.718375
2760,Appleton,US,44.241019,-88.351479
2761,Wadsworth,US,41.052608,-81.724969
2762,Leominster,US,42.491861,-71.729962
2763,Ft Wright,US,39.035413,-84.536092
2764,Carrollton,US,38.658921,-85.128316
2765,Coral Springs,US,26.304308,-80.276155
2766,Richardson,US,32.932529,-96.697251
2767,Murphy,US,33.013849,-96.61515
2768,Garland,US,32.864742,-96.606901
2769,Fort Worth,US,32.636656,-97.367246
2770,Mesquite,US,32.813102,-96.609886
2771,Fort Worth,US,32.875115,-97.270599
2772,Arlington,US,32.645794,-97.1176
2773,Fort Worth,US,32.895003,-97.286601
2774,Keller,US,32.893352,-97.240005
2775,Lawton,US,34.595819,-98.438776
2776,La Fayette,US,34.746325,-85.273411
2777,Davie,US,26.066616,-80.254149
2778,Neenah,US,44.177492,-88.491799
2779,Fresno,US,36.8391419,-119.8033202
2780,Fremont,US,37.511302,-121.943195
2781,Mitchell,US,43.684941,-98.009732
2782,Cedar Park,US,30.522555,-97.83446
2783,Painted Post,US,42.155559,-77.106849
2784,Sugar Land,US,29.61355,-95.644533
2785,Plano,US,33.087013,-96.748043
2786,Dallas,US,32.995084,-96.857858
2787,Fayetteville,US,36.073259,-94.175171
2788,Loma Linda,US,34.047122,-117.242268
2789,Cicero,US,41.8308636,-87.7472666
2790,Boynton Beach,US,26.529275,-80.1202028
2791,Atlanta,US,33.755828,-84.413627
2792,Dallas,US,32.6837453,-96.8253449
2793,Dallas,US,32.759929,-96.684475
2794,Fountain,US,38.768632,-104.781091
2795,Spring Hill,US,35.772996,-86.919055
2796,Thornton,US,39.854942,-104.975091
2797,Stockton,US,38.004164,-121.292465
2798,San Jose,US,37.291593,-121.9887
2799,San Jose,US,37.313558,-121.773066
2800,Palm Desert,US,33.727992,-116.400709
2801,Washington,US,38.957531,-77.002461
2802,Covington,US,30.4720776,-90.0847276
2803,Fort Worth,US,32.71078,-97.283333
2804,Fort Worth,US,32.913081,-97.288509
2805,Saint Joseph,US,39.736967,-94.804202
2806,Pinellas Park,US,27.839946,-82.730111
2807,Modesto,US,37.664584,-120.976596
2808,Turlock,US,37.515657,-120.847072
2809,Tucson,US,32.19303,-110.842387
2810,Vancouver,US,45.647696,-122.593133
2811,Everett,US,47.914407,-122.213722
2812,Beaverton,US,45.454914,-122.828569
2813,Spring Branch,US,29.8014834,-98.422094
2814,Helotes,US,29.559137,-98.678566
2815,San Antonio,US,29.458639,-98.5534196
2816,Catoosa,US,36.165325,-95.75607
2817,Springfield,US,37.203416,-93.351159
2818,Canton,US,32.595986,-90.073021
2819,Yazoo City,US,32.876707,-90.396381
2820,Shrewsbury,US,38.58034,-90.328063
2821,Dunwoody,US,33.94189,-84.269679
2822,Marietta,US,33.98091,-84.463068
2823,Norcross,US,33.894961,-84.194157
2824,Sarasota,US,27.366727,-82.550241
2825,Snellville,US,33.852976,-84.034228
2826,Tucker,US,33.88378,-84.218458
2827,Panama City,US,30.18743,-85.668025
2828,Haymarket,US,38.818625,-77.644932
2829,Lawrenceville,US,33.922428,-84.085591
2830,East Brunswick,US,40.4588509,-74.3988893
2831,Colorado Springs,US,38.80758,-104.758479
2832,Sacramento,US,38.482677,-121.369026
2833,Colorado Springs,US,38.843099,-104.746892
2834,St Cloud,US,45.550514,-94.202169
2835,Oxnard,US,34.174418,-119.179256
2836,La Palma,US,33.845619,-118.038726
2837,Meridian,US,43.588905,-116.40247
2838,Boise,US,43.6343486,-116.2760806
2839,Bellevue,US,47.608956,-122.139482
2840,Anaheim,US,33.833236,-117.995057
2841,Goddard,US,37.660652,-97.554652
2842,San Antonio,US,29.338511,-98.554924
2843,Rocklin,US,38.784013,-121.239575
2844,Deerfield Beach,US,26.302947,-80.132043
2845,Princeton,US,45.572118,-93.60227
2846,San Antonio,US,29.668746,-98.635461
2847,Chicago,US,41.7563217,-87.6628973
2848,San Antonio,US,29.465014,-98.356856
2849,Springfield,US,37.134096,-93.299435
2850,Escondido,US,33.1300697,-117.0629723
2851,Saugus,US,42.47213,-71.023538
2852,Santa Clara,US,37.3900085,-121.9855022
2853,Panama City Beach,US,30.217825,-85.866191
2854,Decatur,US,33.792235,-84.288978
2855,Centennial,US,39.625265,-104.794046
2856,Rialto,US,34.122765,-117.374193
2857,Denver,US,39.786271,-104.811498
2858,Denver,US,39.690304,-104.8887
2859,La Puente,US,34.0471887,-117.9497913
2860,Horizon City,US,31.679967,-106.200828
2861,Fairview,US,35.963016,-87.140019
2862,Bakersfield,US,35.370037,-119.147611
2863,Bakersfield,US,35.353387,-118.947601
2864,Bakersfield,US,35.411874,-119.112528
2865,Bakersfield,US,35.434523,-119.022288
2866,Tucson,US,32.219825,-110.807801
2867,Fort Worth,US,32.704578,-97.332211
2868,Marana,US,32.338897,-111.04916
2869,Corvallis,US,44.586907,-123.258871
2870,Honolulu,US,21.30976,-157.862004
2871,Pomona,US,34.0885722,-117.7374711
2872,Simi Valley,US,34.2757157,-118.7077044
2873,Omaha,US,41.302011,-95.991433
2874,Milwaukie,US,45.410458,-122.625807
2875,Council Bluffs,US,41.279969,-95.868901
2876,Vancouver,US,45.636374,-122.640847
2877,Omaha,US,41.280951,-96.051326
2878,Omaha,US,41.191854,-96.176515
2879,Bellevue,US,41.116275,-95.942778
2880,Derby,US,37.532798,-97.242388
2881,Hampton,US,37.036737,-76.40359
2882,Pasadena,US,27.7572296,-82.734284
2883,Hollywood,US,26.00765,-80.204346
2884,Newport News,US,37.0616686,-76.4650998
2885,Bentonville,US,36.373539,-94.209408
2886,Teterboro,US,40.8626458,-74.062491
2887,Chicago,US,41.808846,-87.606801
2888,Manor,US,30.3475451,-97.5442106
2889,Elgin,US,30.349546,-97.390089
2890,Orlando,US,28.511893,-81.374947
2891,New Orleans,US,30.005604,-90.037914
2892,Conway,US,35.094647,-92.462954
2893,Omaha,US,41.211811,-95.993277
2894,Colorado Springs,US,38.8926905,-104.7555238
2895,La Vista,US,41.1776561,-96.0599474
2896,Colorado Springs,US,38.8575837,-104.7928975
2897,South Gate,US,33.954813,-118.187613
2898,Gresham,US,45.492782,-122.407839
2899,Thousand Oaks,US,34.1862017,-118.909084
2900,Chapel Hill,US,35.8586129,-79.0815583
2901,Fort Collins,US,40.521308,-105.079542
2902,Huntsville,US,34.750358,-86.633691
2903,Stone Mountain,US,33.799259,-84.195045
2904,Pickens,US,34.868945,-82.693067
2905,Hoover,US,33.393005,-86.799345
2906,Tampa,US,28.0903026,-82.4532362
2907,Carrollton,US,33.018007,-96.916108
2908,Greenville,US,34.7887904,-82.4779256
2909,Homestead,US,25.4840483,-80.4594941
2910,Weymouth,US,42.199521,-70.944198
2911,Plano,US,33.032518,-96.666503
2912,Mcdonough,US,33.432882,-84.184909
2913,Lithia Springs,US,33.7745093,-84.6010619
2914,Oklahoma City,US,35.4150524,-97.4219275
2915,Lima,US,40.728865,-84.0598
2916,Cedar Hill,US,32.5882987,-96.9245811
2917,Springville,US,40.157326,-111.644288
2918,Elk River,US,45.30054,-93.549071
2919,Sanford,US,28.802576,-81.32819
2920,Springfield,US,39.83948,-89.600888
2921,Egg Hbr Township,US,39.395087,-74.550923
2922,The Woodlands,US,30.209884,-95.459955
2923,Virginia Beach,US,36.758868,-76.009275
2924,Suffolk,US,36.882986,-76.428826
2925,Morgantown,US,39.6458746,-79.9985471
2926,Othello,US,46.824185,-119.147892
2927,Williamsburg,US,37.345574,-76.737206
2928,St George,US,37.063426,-113.587387
2929,Spanaway,US,47.073972,-122.419456
2930,Garland,US,32.842368,-96.597859
2931,Rowlett,US,32.910725,-96.577932
2932,Central,US,34.705681,-82.762319
2933,Delmont,US,40.399049,-79.590241
2934,Katy,US,29.784042,-95.804025
2935,Monument,US,39.0671,-104.853802
2936,Bryant,US,34.624206,-92.494451
2937,Greenwood,US,35.220709,-94.296655
2938,Watkins Glen,US,42.3807218,-76.863316
2939,Vernon,US,34.1634062,-99.3102148
2940,Bemidji,US,47.4966,-94.908205
2941,West Jordan,US,40.611451,-111.977917
2942,Rogersville,US,36.396561,-83.019831
2943,North Miami Beach,US,25.928265,-80.171269
2944,Sioux Falls,US,43.54115,-96.658586
2945,Freehold,US,40.243675,-74.293439
2946,Beaver Falls,US,40.782333,-80.383772
2947,Springfield,US,37.1793705,-93.217533
2948,Springfield,US,44.057259,-122.988037
2949,Glendale,US,33.65067,-112.234138
2950,Hayward,US,46.018066,-91.470798
2951,Roanoke,US,37.325497,-79.873406
2952,La Habra,US,33.914719,-117.966157
2953,Aurora,US,41.350167,-81.389802
2954,Delavan,US,42.630718,-88.612483
2955,Boothwyn,US,39.852029,-75.448983
2956,Edinboro,US,41.87676,-80.174154
2957,Washington Court House,US,39.522633,-83.456061
2958,Reno,US,39.535505,-119.867706
2959,Eugene,US,44.0459,-123.169349
2960,Savoy,US,40.048819,-88.256267
2961,Richland,US,46.255963,-119.307866
2962,Cambridge,US,39.989348,-81.576671
2963,Yorktown,US,37.119381,-76.459353
2964,Missoula,US,46.883599,-114.042028
2965,East Windsor,US,40.253991,-74.55326
2966,Mexico,US,44.538526,-70.516879
2967,Omaha,US,41.23153,-96.198894
2968,Ephrata,US,47.30449,-119.540466
2969,Antigo,US,45.163307,-89.142687
2970,Wytheville,US,36.956267,-81.099126
2971,Calera,US,33.146252,-86.751885
2972,North Richland Hills,US,32.906238,-97.189608
2973,Edmond,US,35.639668,-97.53257
2974,San Bernardino,US,34.165511,-117.336068
2975,Overland Park,US,38.842433,-94.669718
2976,Lincoln,US,40.736437,-96.598969
2977,San Antonio,US,29.400481,-98.386192
2978,Rochester,US,43.1942812,-77.5968688
2979,Harborcreek,US,42.159486,-79.968079
2980,Reno,US,39.422876,-119.75658
2981,Logan,US,39.538335,-82.43698
2982,Wichita,US,37.724703,-97.465846
2983,Cedar Hill,US,32.597465,-96.94703
2984,Lewisville,US,33.072889,-97.038182
2985,Arlington,US,32.666757,-97.209309
2986,Hickory Creek,US,33.127829,-97.046313
2987,Kahului,US,20.87826,-156.454892
2988,Baton Rouge,US,30.541743,-91.025189
2989,Flanders,US,40.881852,-74.708272
2990,Union,US,40.6870876,-74.2999066
2991,Houston,US,29.919899,-95.602222
2992,West Jefferson,US,36.3893179,-81.4811689
2993,Chardon,US,41.586203,-81.226511
2994,Louisville,US,38.142543,-85.586846
2995,Broken Arrow,US,35.991653,-95.800655
2996,Kemah,US,29.534829,-95.01829
2997,Chesapeake,US,36.743929,-76.22563
2998,Wapakoneta,US,40.561577,-84.177792
2999,Houston,US,29.679267,-95.561318
3000,Providence,US,41.845607,-71.416056
